keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,Tier,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier2,,,Roster Position
,93784-89230:Cam Akers,93784-89230,RB,Cam,Cam Akers,Akers,,8.899999619,1,5900,SF@LAR,LAR,SF,,,,,,RB/FLEX
,93784-40167:Gus Edwards,93784-40167,RB,Gus,Gus Edwards,Edwards,,5.199999809,1,5900,BAL@CIN,BAL,CIN,,,,,,RB/FLEX
,93784-52613:Curtis Samuel,93784-52613,WR,Curtis,Curtis Samuel,Samuel,,8.5,1,5900,WAS@DEN,WAS,DEN,,,,,,WR/FLEX
x,93784-53097:Josh Reynolds,93784-53097,WR,Josh,Josh Reynolds,Reynolds,3,10,1,5900,SEA@DET,DET,SEA,,,,,,WR/FLEX
,93784-104433:Kyren Williams,93784-104433,RB,Kyren,Kyren Williams,Williams,,17.39999962,1,5900,SF@LAR,LAR,SF,,,,,,RB/FLEX
,93784-112745:Drake London,93784-112745,WR,Drake,Drake London,London,,0,1,5800,GB@ATL,ATL,GB,,,,,,WR/FLEX
x,93784-129368:Jahmyr Gibbs,93784-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,4,7,1,5800,SEA@DET,DET,SEA,,,,,,RB/FLEX
x,93784-103020:Puka Nacua,93784-103020,WR,Puka,Puka Nacua,Nacua,4,16.89999962,1,5800,SF@LAR,LAR,SF,Q,Oblique,,,,WR/FLEX
,93784-72412:Khalil Herbert,93784-72412,RB,Khalil,Khalil Herbert,Herbert,,9.899999619,1,5800,CHI@TB,CHI,TB,,,,,,RB/FLEX
,93784-29685:Robert Woods,93784-29685,WR,Robert,Robert Woods,Woods,,8.699999809,1,5800,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-86080:Kyle Pitts,93784-86080,TE,Kyle,Kyle Pitts,Pitts,,5.400000095,1,5700,GB@ATL,ATL,GB,,,,,,TE/FLEX
,93784-69777:Darnell Mooney,93784-69777,WR,Darnell,Darnell Mooney,Mooney,,13.30000019,1,5700,CHI@TB,CHI,TB,,,,,,WR/FLEX
x,93784-69956:Michael Gallup,93784-69956,WR,Michael,Michael Gallup,Gallup,3,1.5,1,5700,NYJ@DAL,DAL,NYJ,,,,,,WR/FLEX
,93784-92575:Isiah Pacheco,93784-92575,RB,Isiah,Isiah Pacheco,Pacheco,,7.400000095,1,5700,KC@JAC,KC,JAC,,,,,,RB/FLEX
,93784-56262:Parris Campbell,93784-56262,WR,Parris,Parris Campbell,Campbell,,0.699999988,1,5700,NYG@ARI,NYG,ARI,,,,,,WR/FLEX
,93784-93134:Deon Jackson,93784-93134,RB,Deon,Deon Jackson,Jackson,,1.299999952,1,5700,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-56809:Allen Lazard,93784-56809,WR,Allen,Allen Lazard,Lazard,,5.599999905,1,5700,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-40647:Marquez Valdes-Scantling,93784-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,,5.800000191,1,5700,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-85845:Rashod Bateman,93784-85845,WR,Rashod,Rashod Bateman,Bateman,,5,1,5700,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-63819:Darius Slayton,93784-63819,WR,Darius,Darius Slayton,Slayton,,3,1,5600,NYG@ARI,NYG,ARI,,,,,,WR/FLEX
,93784-55830:D'Onta Foreman,93784-55830,RB,D'Onta,D'Onta Foreman,Foreman,,3.400000095,1,5600,CHI@TB,CHI,TB,,,,,,RB/FLEX
,93784-90933:Antonio Gibson,93784-90933,RB,Antonio,Antonio Gibson,Gibson,,0.400000006,1,5600,WAS@DEN,WAS,DEN,,,,,,RB/FLEX
,93784-93408:Rondale Moore,93784-93408,WR,Rondale,Rondale Moore,Moore,,6,1,5600,NYG@ARI,ARI,NYG,,,,,,WR/FLEX
,93784-28900:Melvin Gordon III,93784-28900,RB,Melvin,Melvin Gordon III,Gordon III,,7.459999847,10,5500,BAL@CIN,BAL,CIN,,,,,,RB/FLEX
,93784-72297:Rico Dowdle,93784-72297,RB,Rico,Rico Dowdle,Dowdle,,2.400000095,1,5500,NYJ@DAL,DAL,NYJ,,,,,,RB/FLEX
,93784-25267:Mack Hollins,93784-25267,WR,Mack,Mack Hollins,Hollins,,4.599999905,1,5500,GB@ATL,ATL,GB,,,,,,WR/FLEX
x,93784-92976:Tutu Atwell,93784-92976,WR,Tutu,Tutu Atwell,Atwell,3,14.89999962,1,5500,SF@LAR,LAR,SF,,,,,,WR/FLEX
,93784-71352:Mecole Hardman Jr.,93784-71352,WR,Mecole,Mecole Hardman Jr.,Hardman Jr.,,9.333333333,9,5500,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-57299:Gerald Everett,93784-57299,TE,Gerald,Gerald Everett,Everett,,3.299999952,1,5500,LAC@TEN,LAC,TEN,,,,,,TE/FLEX
,93784-110978:Evan Hull,93784-110978,RB,Evan,Evan Hull,Hull,,1.200000048,1,5400,IND@HOU,IND,HOU,IR,Knee,,,,RB/FLEX
,93784-64389:Nick Westbrook-Ikhine,93784-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,,7.800000191,1,5400,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
x,93784-64581:Van Jefferson,93784-64581,WR,Van,Van Jefferson,Jefferson,3,4.400000095,1,5400,SF@LAR,LAR,SF,,,,,,WR/FLEX
x,93784-64585:Dawson Knox,93784-64585,TE,Dawson,Dawson Knox,Knox,5,4,1,5400,LV@BUF,BUF,LV,,,,,,TE/FLEX
,93784-130288:James Robinson,93784-130288,RB,James,James Robinson,Robinson,,7.554545316,11,5400,NYG@ARI,NYG,ARI,,,,,,RB/FLEX
,93784-22103:Marvin Jones Jr.,93784-22103,WR,Marvin,Marvin Jones Jr.,Jones Jr.,,-0.200000003,1,5400,SEA@DET,DET,SEA,,,,,,WR/FLEX
,93784-110259:Treylon Burks,93784-110259,WR,Treylon,Treylon Burks,Burks,,3.700000048,1,5400,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
,93784-86052:Kadarius Toney,93784-86052,WR,Kadarius,Kadarius Toney,Toney,,0.5,1,5300,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-86518:Khalil Shakir,93784-86518,WR,Khalil,Khalil Shakir,Shakir,,3.39166673,12,5300,LV@BUF,BUF,LV,,,,,,WR/FLEX
,93784-31360:Odell Beckham Jr.,93784-31360,WR,Odell,Odell Beckham Jr.,Beckham Jr.,,4.699999809,1,5300,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-111311:Rashee Rice,93784-111311,WR,Rashee,Rashee Rice,Rice,,10.10000038,1,5300,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-27477:Sterling Shepard,93784-27477,WR,Sterling,Sterling Shepard,Shepard,,0,1,5300,NYG@ARI,NYG,ARI,,,,,,WR/FLEX
,93784-72627:Patrick Taylor,93784-72627,RB,Patrick,Patrick Taylor,Taylor,,2.200000048,1,5300,GB@ATL,GB,ATL,,,,,,RB/FLEX
,93784-93539:Michael Carter,93784-93539,RB,Michael,Michael Carter,Carter,,2.799999952,1,5300,NYJ@DAL,NYJ,DAL,,,,,,RB/FLEX
,93784-34331:Latavius Murray,93784-34331,RB,Latavius,Latavius Murray,Murray,,2.200000048,1,5300,LV@BUF,BUF,LV,,,,,,RB/FLEX
,93784-128693:Tank Bigsby,93784-128693,RB,Tank,Tank Bigsby,Bigsby,,5.300000191,1,5300,KC@JAC,JAC,KC,,,,,,RB/FLEX
x,93784-40669:Tyler Boyd,93784-40669,WR,Tyler,Tyler Boyd,Boyd,3,2,1,5300,BAL@CIN,CIN,BAL,,,,,,WR/FLEX
,93784-85741:Clyde Edwards-Helaire,93784-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,,3.400000095,1,5300,KC@JAC,KC,JAC,Q,Illness,,,,RB/FLEX
,93784-91931:Greg Dulcich,93784-91931,TE,Greg,Greg Dulcich,Dulcich,,3.200000048,1,5300,WAS@DEN,DEN,WAS,IR,Hamstring,,,,TE/FLEX
,93784-30733:Cordarrelle Patterson,93784-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,,11.09230746,13,5200,GB@ATL,ATL,GB,,,,,,RB/FLEX
x,93784-145558:Dalton Kincaid,93784-145558,TE,Dalton,Dalton Kincaid,Kincaid,4,4.599999905,1,5200,LV@BUF,BUF,LV,,,,,,TE/FLEX
,93784-92413:Elijah Mitchell,93784-92413,RB,Elijah,Elijah Mitchell,Mitchell,,1,1,5200,SF@LAR,SF,LAR,,,,,,RB/FLEX
,93784-129305:Josh Downs,93784-129305,WR,Josh,Josh Downs,Downs,,4.5,1,5200,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-129458:Jaxon Smith-Njigba,93784-129458,WR,Jaxon,Jaxon Smith-Njigba,Smith-Njigba,,2.799999952,1,5200,SEA@DET,SEA,DET,,,,,,WR/FLEX
,93784-91047:Cole Kmet,93784-91047,TE,Cole,Cole Kmet,Kmet,,6.900000095,1,5200,CHI@TB,CHI,TB,,,,,,TE/FLEX
,93784-73111:Chase Claypool,93784-73111,WR,Chase,Chase Claypool,Claypool,,0,1,5200,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-112062:Skyy Moore,93784-112062,WR,Skyy,Skyy Moore,Moore,,0.400000006,1,5200,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-86312:Alec Pierce,93784-86312,WR,Alec,Alec Pierce,Pierce,,1,1,5100,IND@HOU,IND,HOU,,,,,,WR/FLEX
x,93784-57986:Hunter Renfrow,93784-57986,WR,Hunter,Hunter Renfrow,Renfrow,3,6.1,10,5100,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-47870:Tyler Higbee,93784-47870,TE,Tyler,Tyler Higbee,Higbee,,6.400000095,1,5100,SF@LAR,LAR,SF,,,,,,TE/FLEX
,93784-70603:Devin Singletary,93784-70603,RB,Devin,Devin Singletary,Singletary,,1.5,1,5100,IND@HOU,HOU,IND,,,,,,RB/FLEX
,93784-83083:Justin Watson,93784-83083,WR,Justin,Justin Watson,Watson,,5.5,1,5100,KC@JAC,KC,JAC,,,,,,WR/FLEX
x,93784-105646:Sam LaPorta,93784-105646,TE,Sam,Sam LaPorta,LaPorta,4,6.400000095,1,5100,SEA@DET,DET,SEA,,,,,,TE/FLEX
,93784-54608:Jerick McKinnon,93784-54608,RB,Jerick,Jerick McKinnon,McKinnon,,1.5,1,5100,KC@JAC,KC,JAC,,,,,,RB/FLEX
,93784-89455:Jayden Reed,93784-89455,WR,Jayden,Jayden Reed,Reed,,5.599999905,1,5100,GB@ATL,GB,ATL,,,,,,WR/FLEX
,93784-120639:Quentin Johnston,93784-120639,WR,Quentin,Quentin Johnston,Johnston,,1.899999976,1,5100,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
,93784-88109:Gary Brightwell,93784-88109,RB,Gary,Gary Brightwell,Brightwell,,2.099999905,1,5000,NYG@ARI,NYG,ARI,,,,,,RB/FLEX
,93784-63591:Ronald Jones II,93784-63591,RB,Ronald,Ronald Jones II,Jones II,,2.616666635,6,5000,NYJ@DAL,DAL,NYJ,IR,Suspension,,,,RB/FLEX
,93784-12549:San Francisco 49ers,93784-12549,D,San Francisco,San Francisco 49ers,49ers,,13,1,5000,SF@LAR,SF,LAR,,,,,,DEF
,93784-70133:Jake Funk,93784-70133,RB,Jake,Jake Funk,Funk,,2.700000048,1,5000,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-102902:Trey Palmer,93784-102902,WR,Trey,Trey Palmer,Palmer,,7.800000191,1,5000,CHI@TB,TB,CHI,,,,,,WR/FLEX
x,93784-113228:Luke Musgrave,93784-113228,TE,Luke,Luke Musgrave,Musgrave,4,6.5,1,5000,GB@ATL,GB,ATL,,,,,,TE/FLEX
,93784-56059:Trent Sherfield,93784-56059,WR,Trent,Trent Sherfield,Sherfield,,4.041176291,17,5000,LV@BUF,BUF,LV,,,,,,WR/FLEX
,93784-60451:Tyler Conklin,93784-60451,TE,Tyler,Tyler Conklin,Conklin,,0.699999988,1,5000,NYJ@DAL,NYJ,DAL,,,,,,TE/FLEX
,93784-89680:Jake Ferguson,93784-89680,TE,Jake,Jake Ferguson,Ferguson,,2.099999905,1,5000,NYJ@DAL,DAL,NYJ,,,,,,TE/FLEX
,93784-86047:Malik Davis,93784-86047,RB,Malik,Malik Davis,Davis,,5.23333327,6,4900,NYJ@DAL,DAL,NYJ,,,,,,RB/FLEX
,93784-12526:Buffalo Bills,93784-12526,D,Buffalo,Buffalo Bills,Bills,,6,1,4900,LV@BUF,BUF,LV,,,,,,DEF
,93784-53498:Richie James Jr.,93784-53498,WR,Richie,Richie James Jr.,James Jr.,,1.100000024,1,4900,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-92545:Keaontay Ingram,93784-92545,RB,Keaontay,Keaontay Ingram,Ingram,,-0.400000006,1,4900,NYG@ARI,ARI,NYG,,,,,,RB/FLEX
,93784-56248:Noah Brown,93784-56248,WR,Noah,Noah Brown,Brown,,3.400000095,1,4900,IND@HOU,HOU,IND,IR,Groin,,,,WR/FLEX
,93784-29780:Zach Ertz,93784-29780,TE,Zach,Zach Ertz,Ertz,,5.099999905,1,4900,NYG@ARI,ARI,NYG,,,,,,TE/FLEX
,93784-62628:DeAndre Carter,93784-62628,WR,DeAndre,DeAndre Carter,Carter,,1,1,4900,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-26355:Logan Thomas,93784-26355,TE,Logan,Logan Thomas,Thomas,,6.300000191,1,4900,WAS@DEN,WAS,DEN,,,,,,TE/FLEX
,93784-14257:Randall Cobb,93784-14257,WR,Randall,Randall Cobb,Cobb,,0,1,4900,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-137254:Deuce Vaughn,93784-137254,RB,Deuce,Deuce Vaughn,Vaughn,,0.800000012,1,4800,NYJ@DAL,DAL,NYJ,,,,,,RB/FLEX
,93784-90307:Daniel Bellinger,93784-90307,TE,Daniel,Daniel Bellinger,Bellinger,,0.600000024,1,4800,NYG@ARI,NYG,ARI,,,,,,TE/FLEX
x,93784-12535:Indianapolis Colts,93784-12535,D,Indianapolis,Indianapolis Colts,Colts,4,11,1,4800,IND@HOU,IND,HOU,,,,,,DEF
,93784-129291:Tank Dell,93784-129291,WR,Tank,Tank Dell,Dell,,4.900000095,1,4800,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-72725:Irv Smith Jr.,93784-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,,3.200000048,1,4800,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-87260:Isaiah Likely,93784-87260,TE,Isaiah,Isaiah Likely,Likely,,0.899999976,1,4800,BAL@CIN,BAL,CIN,,,,,,TE/FLEX
,93784-87418:Joshua Palmer,93784-87418,WR,Joshua,Joshua Palmer,Palmer,,0.899999976,1,4800,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
,93784-73130:Chris Evans,93784-73130,RB,Chris,Chris Evans,Evans,,1.600000024,1,4800,BAL@CIN,CIN,BAL,Q,Hamstring,,,,RB/FLEX
,93784-71241:Brandon Johnson,93784-71241,WR,Brandon,Brandon Johnson,Johnson,,4.099999905,1,4800,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-55042:Dalton Schultz,93784-55042,TE,Dalton,Dalton Schultz,Schultz,,1.399999976,1,4800,IND@HOU,HOU,IND,,,,,,TE/FLEX
,93784-88297:Chig Okonkwo,93784-88297,TE,Chig,Chig Okonkwo,Okonkwo,,0,1,4700,LAC@TEN,TEN,LAC,,,,,,TE/FLEX
,93784-12531:Denver Broncos,93784-12531,D,Denver,Denver Broncos,Broncos,,3,1,4700,WAS@DEN,DEN,WAS,,,,,,DEF
,93784-27403:Blake Bell,93784-27403,TE,Blake,Blake Bell,Bell,,8.199999809,1,4700,KC@JAC,KC,JAC,,,,,,TE/FLEX
,93784-70422:Kalif Raymond,93784-70422,WR,Kalif,Kalif Raymond,Raymond,,2.5,1,4700,SEA@DET,DET,SEA,,,,,,WR/FLEX
,93784-107293:Tyjae Spears,93784-107293,RB,Tyjae,Tyjae Spears,Spears,,3.299999952,1,4700,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
,93784-103376:Zach Charbonnet,93784-103376,RB,Zach,Zach Charbonnet,Charbonnet,,1.100000024,1,4700,SEA@DET,SEA,DET,,,,,,RB/FLEX
,93784-93143:Noah Gray,93784-93143,TE,Noah,Noah Gray,Gray,,4.599999905,1,4700,KC@JAC,KC,JAC,,,,,,TE/FLEX
,93784-152631:Samori Toure,93784-152631,WR,Samori,Samori Toure,Toure,,2.799999952,1,4700,GB@ATL,GB,ATL,,,,,,WR/FLEX
,93784-114100:Isaiah Spiller,93784-114100,RB,Isaiah,Isaiah Spiller,Spiller,,1.380000019,5,4700,LAC@TEN,LAC,TEN,,,,,,RB/FLEX
,93784-71143:Kylen Granson,93784-71143,TE,Kylen,Kylen Granson,Granson,,5.900000095,1,4700,IND@HOU,IND,HOU,Q,Hamstring,,,,TE/FLEX
,93784-71246:Marquez Callaway,93784-71246,WR,Marquez,Marquez Callaway,Callaway,,2.979999924,10,4700,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-71705:Noah Fant,93784-71705,TE,Noah,Noah Fant,Fant,,5.511110942,18,4600,SEA@DET,SEA,DET,,,,,,TE/FLEX
,93784-79979:Jamal Agnew,93784-79979,WR,Jamal,Jamal Agnew,Agnew,,-0.200000003,1,4600,KC@JAC,JAC,KC,,,,,,WR/FLEX
,93784-61593:Jauan Jennings,93784-61593,WR,Jauan,Jauan Jennings,Jennings,,0,1,4600,SF@LAR,SF,LAR,,,,,,WR/FLEX
,93784-129240:Tyler Scott,93784-129240,WR,Tyler,Tyler Scott,Scott,,2.400000095,1,4600,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-69860:Trayveon Williams,93784-69860,RB,Trayveon,Trayveon Williams,Williams,,0.699999988,1,4600,BAL@CIN,CIN,BAL,,,,,,RB/FLEX
,93784-12555:Baltimore Ravens,93784-12555,D,Baltimore,Baltimore Ravens,Ravens,,11,1,4600,BAL@CIN,BAL,CIN,,,,,,DEF
,93784-94481:Deven Thompkins,93784-94481,WR,Deven,Deven Thompkins,Thompkins,,2,1,4600,CHI@TB,TB,CHI,,,,,,WR/FLEX
,93784-31207:C.J. Uzomah,93784-31207,TE,C.J.,C.J. Uzomah,Uzomah,,3.808333397,12,4600,NYJ@DAL,NYJ,DAL,,,,,,TE/FLEX
,93784-58041:Mike Boone,93784-58041,RB,Mike,Mike Boone,Boone,,3.299999952,1,4600,IND@HOU,HOU,IND,,,,,,RB/FLEX
,93784-103187:Roschon Johnson,93784-103187,RB,Roschon,Roschon Johnson,Johnson,,14.5,1,4600,CHI@TB,CHI,TB,,,,,,RB/FLEX
,93784-86811:Cade Otton,93784-86811,TE,Cade,Cade Otton,Otton,,2.900000095,1,4600,CHI@TB,TB,CHI,,,,,,TE/FLEX
,93784-40126:Austin Hooper,93784-40126,TE,Austin,Austin Hooper,Hooper,,2.5,1,4600,LV@BUF,LV,BUF,,,,,,TE/FLEX
x,93784-130270:Adam Trautman,93784-130270,TE,Adam,Adam Trautman,Trautman,3,5.900000095,1,4600,WAS@DEN,DEN,WAS,,,,,,TE/FLEX
,93784-120093:Marvin Mims Jr.,93784-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,,1.899999976,1,4600,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-85306:KhaDarel Hodge,93784-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,,3.85555564,9,4600,GB@ATL,ATL,GB,,,,,,WR/FLEX
,93784-56708:Will Dissly,93784-56708,TE,Will,Will Dissly,Dissly,,2.700000048,1,4600,SEA@DET,SEA,DET,,,,,,TE/FLEX
,93784-71105:Ben Skowronek,93784-71105,WR,Ben,Ben Skowronek,Skowronek,,0,1,4600,SF@LAR,LAR,SF,,,,,,WR/FLEX
,93784-89612:Michael Wilson,93784-89612,WR,Michael,Michael Wilson,Wilson,,2.900000095,1,4600,NYG@ARI,ARI,NYG,,,,,,WR/FLEX
,93784-91750:Trey McBride,93784-91750,TE,Trey,Trey McBride,McBride,,3.299999952,1,4600,NYG@ARI,ARI,NYG,,,,,,TE/FLEX
,93784-104278:Donald Parham Jr.,93784-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,,9.699999809,1,4600,LAC@TEN,LAC,TEN,,,,,,TE/FLEX
,93784-137059:Sean Tucker,93784-137059,RB,Sean,Sean Tucker,Tucker,,3.400000095,1,4600,CHI@TB,TB,CHI,,,,,,RB/FLEX
,93784-89964:Justyn Ross,93784-89964,WR,Justyn,Justyn Ross,Ross,,1.100000024,1,4600,KC@JAC,KC,JAC,,,,,,WR/FLEX
,93784-94087:DeeJay Dallas,93784-94087,RB,DeeJay,DeeJay Dallas,Dallas,,2.299999952,1,4600,SEA@DET,SEA,DET,,,,,,RB/FLEX
,93784-79998:Keelan Cole Sr.,93784-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,,2.281818216,11,4500,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-24755:Jamison Crowder,93784-24755,WR,Jamison,Jamison Crowder,Crowder,,0,1,4500,WAS@DEN,WAS,DEN,,,,,,WR/FLEX
,93784-129219:Israel Abanikanda,93784-129219,RB,Israel,Israel Abanikanda,Abanikanda,,,,4500,NYJ@DAL,NYJ,DAL,,,,,,RB/FLEX
x,93784-12530:Dallas Cowboys,93784-12530,D,Dallas,Dallas Cowboys,Cowboys,5,37,1,4500,NYJ@DAL,DAL,NYJ,,,,,,DEF
,93784-30989:Kenyan Drake,93784-30989,RB,Kenyan,Kenyan Drake,Drake,,7.96666654,12,4500,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-102696:John Metchie III,93784-102696,WR,John,John Metchie III,Metchie III,,,,4500,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-22898:Brandon Bolden,93784-22898,RB,Brandon,Brandon Bolden,Bolden,,2.849999905,8,4500,LV@BUF,LV,BUF,,,,,,RB/FLEX
,93784-53639:Isaiah McKenzie,93784-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,,0,1,4500,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-88548:Jalen Tolbert,93784-88548,WR,Jalen,Jalen Tolbert,Tolbert,,0,1,4500,NYJ@DAL,DAL,NYJ,,,,,,WR/FLEX
,93784-88816:Peyton Hendershot,93784-88816,TE,Peyton,Peyton Hendershot,Hendershot,,0,1,4500,NYJ@DAL,DAL,NYJ,,,,,,TE/FLEX
,93784-111631:Jameson Williams,93784-111631,WR,Jameson,Jameson Williams,Williams,,2.433333397,6,4500,SEA@DET,DET,SEA,IR,Suspension,,,,WR/FLEX
,93784-103539:Wan'Dale Robinson,93784-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,,6.683333079,6,4500,NYG@ARI,NYG,ARI,D,Knee - acl,,,,WR/FLEX
,93784-83081:Chase Edmonds,93784-83081,RB,Chase,Chase Edmonds,Edmonds,,0.800000012,1,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
,93784-25813:Phillip Dorsett II,93784-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,,0,1,4500,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-38264:Demarcus Robinson,93784-38264,WR,Demarcus,Demarcus Robinson,Robinson,,5.394117468,17,4500,SF@LAR,LAR,SF,,,,,,WR/FLEX
,93784-71032:Devin Duvernay,93784-71032,WR,Devin,Devin Duvernay,Duvernay,,0,1,4500,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-138643:Jason Brownlee,93784-138643,WR,Jason,Jason Brownlee,Brownlee,,,,4500,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-91578:Zamir White,93784-91578,RB,Zamir,Zamir White,White,,1.200000048,1,4500,LV@BUF,LV,BUF,,,,,,RB/FLEX
,93784-89588:Colby Parkinson,93784-89588,TE,Colby,Colby Parkinson,Parkinson,,1.299999952,1,4500,SEA@DET,SEA,DET,,,,,,TE/FLEX
,93784-52916:Russell Gage,93784-52916,WR,Russell,Russell Gage,Gage,,7.149999891,14,4500,CHI@TB,TB,CHI,IR,Knee,,,,WR/FLEX
,93784-104165:Lew Nichols III,93784-104165,RB,Lew,Lew Nichols III,Nichols III,,,,4500,GB@ATL,GB,ATL,Q,Shoulder,,,,RB/FLEX
,93784-138998:Michael Mayer,93784-138998,TE,Michael,Michael Mayer,Mayer,,,,4500,LV@BUF,LV,BUF,,,,,,TE/FLEX
,93784-71444:Travis Homer,93784-71444,RB,Travis,Travis Homer,Homer,,4.387499809,8,4500,CHI@TB,CHI,TB,,,,,,RB/FLEX
,93784-40758:Corey Clement,93784-40758,RB,Corey,Corey Clement,Clement,,4.849999905,4,4500,NYG@ARI,ARI,NYG,,,,,,RB/FLEX
,93784-61273:Scotty Miller,93784-61273,WR,Scotty,Scotty Miller,Miller,,0,1,4500,GB@ATL,ATL,GB,,,,,,WR/FLEX
,93784-69558:Greg Dortch,93784-69558,WR,Greg,Greg Dortch,Dortch,,0,1,4500,NYG@ARI,ARI,NYG,,,,,,WR/FLEX
,93784-24533:Mo Alie-Cox,93784-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,,0,1,4500,IND@HOU,IND,HOU,,,,,,TE/FLEX
,93784-53390:Zach Pascal,93784-53390,WR,Zach,Zach Pascal,Pascal,,0,1,4400,NYG@ARI,ARI,NYG,,,,,,WR/FLEX
