keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,Tier,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier2,,,Roster Position
,93784-63646:Lawrence Cager,93784-63646,TE,Lawrence,Lawrence Cager,Cager,,2.700000048,1,4400,NYG@ARI,NYG,ARI,,,,,,TE/FLEX
x,93784-12543:New York Giants,93784-12543,D,New York,New York Giants,Giants,4,-1,1,4400,NYG@ARI,NYG,ARI,,,,,,DEF
,93784-94621:Derius Davis,93784-94621,WR,Derius,Derius Davis,Davis,,1,1,4400,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
,93784-80353:Robert Tonyan,93784-80353,TE,Robert,Robert Tonyan,Tonyan,,5.029411765,17,4400,CHI@TB,CHI,TB,,,,,,TE/FLEX
,93784-27229:Ameer Abdullah,93784-27229,RB,Ameer,Ameer Abdullah,Abdullah,,0,1,4400,LV@BUF,LV,BUF,,,,,,RB/FLEX
,93784-62055:Ray-Ray McCloud III,93784-62055,WR,Ray-Ray,Ray-Ray McCloud III,McCloud III,,0,1,4400,SF@LAR,SF,LAR,,,,,,WR/FLEX
,93784-93026:Teagan Quitoriano,93784-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,,1.600000024,1,4400,IND@HOU,HOU,IND,,,,,,TE/FLEX
,93784-91046:Brock Wright,93784-91046,TE,Brock,Brock Wright,Wright,,2.700000048,1,4400,SEA@DET,DET,SEA,,,,,,TE/FLEX
,93784-29683:Nelson Agholor,93784-29683,WR,Nelson,Nelson Agholor,Agholor,,4.264285769,14,4400,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-48116:Jonnu Smith,93784-48116,TE,Jonnu,Jonnu Smith,Smith,,3.208333333,12,4400,GB@ATL,ATL,GB,,,,,,TE/FLEX
,93784-87127:Chris Rodriguez Jr.,93784-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,,0.699999988,1,4400,WAS@DEN,WAS,DEN,,,,,,RB/FLEX
,93784-91417:Luke Schoonmaker,93784-91417,TE,Luke,Luke Schoonmaker,Schoonmaker,,,,4400,NYJ@DAL,DAL,NYJ,,,,,,TE/FLEX
,93784-64841:Equanimeous St. Brown,93784-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,,3.387500048,16,4400,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-93538:Dyami Brown,93784-93538,WR,Dyami,Dyami Brown,Brown,,4.32857132,7,4400,WAS@DEN,WAS,DEN,,,,,,WR/FLEX
,93784-64905:Trenton Irwin,93784-64905,WR,Trenton,Trenton Irwin,Irwin,,5.327272589,11,4400,BAL@CIN,CIN,BAL,,,,,,WR/FLEX
,93784-87469:Jelani Woods,93784-87469,TE,Jelani,Jelani Woods,Woods,,5.14166673,12,4400,IND@HOU,IND,HOU,IR,Hamstring,,,,TE/FLEX
,93784-63050:Ty Johnson,93784-63050,RB,Ty,Ty Johnson,Johnson,,3.066666603,12,4400,LV@BUF,BUF,LV,,,,,,RB/FLEX
,93784-63078:Ke'Shawn Vaughn,93784-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,,1.739999962,5,4400,CHI@TB,TB,CHI,,,,,,RB/FLEX
,93784-147049:Drew Ogletree,93784-147049,TE,Drew,Drew Ogletree,Ogletree,,2.5,1,4400,IND@HOU,IND,HOU,,,,,,TE/FLEX
,93784-85635:Charlie Kolar,93784-85635,TE,Charlie,Charlie Kolar,Kolar,,0,1,4400,BAL@CIN,BAL,CIN,,,,,,TE/FLEX
,93784-112455:Xavier Gipson,93784-112455,WR,Xavier,Xavier Gipson,Gipson,,6,1,4400,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-63419:Andy Isabella,93784-63419,WR,Andy,Andy Isabella,Isabella,,1.066666683,3,4400,LV@BUF,BUF,LV,,,,,,WR/FLEX
,93784-24671:Adam Humphries,93784-24671,WR,Adam,Adam Humphries,Humphries,,,,4300,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-94345:Cole Turner,93784-94345,TE,Cole,Cole Turner,Turner,,2.200000048,1,4300,WAS@DEN,WAS,DEN,,,,,,TE/FLEX
,93784-57543:D'Ernest Johnson,93784-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,,-0.400000006,1,4300,KC@JAC,JAC,KC,,,,,,RB/FLEX
,93784-170184:Julius Chestnut,93784-170184,RB,Julius,Julius Chestnut,Chestnut,,1.133333365,6,4300,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
,93784-63697:Brycen Hopkins,93784-63697,TE,Brycen,Brycen Hopkins,Hopkins,,2.599999905,1,4300,SF@LAR,LAR,SF,,,,,,TE/FLEX
,93784-12548:Los Angeles Chargers,93784-12548,D,Los Angeles,Los Angeles Chargers,Chargers,,0,1,4300,LAC@TEN,LAC,TEN,,,,,,DEF
,93784-55748:James Washington,93784-55748,WR,James,James Washington,Washington,,0,1,4300,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-31184:Jonathan Williams,93784-31184,RB,Jonathan,Jonathan Williams,Williams,,2.837500095,8,4300,WAS@DEN,WAS,DEN,Q,Undisclosed,,,,RB/FLEX
,93784-57909:Marlon Mack,93784-57909,RB,Marlon,Marlon Mack,Mack,,4.899999891,7,4300,NYG@ARI,ARI,NYG,IR,Achilles,,,,RB/FLEX
,93784-55970:Royce Freeman,93784-55970,RB,Royce,Royce Freeman,Freeman,,4,4,4300,SF@LAR,LAR,SF,,,,,,RB/FLEX
,93784-94887:Tyler Badie,93784-94887,RB,Tyler,Tyler Badie,Badie,,8.899999619,1,4300,WAS@DEN,DEN,WAS,,,,,,RB/FLEX
,93784-94936:Larry Rountree III,93784-94936,RB,Larry,Larry Rountree III,Rountree III,,2.150000095,2,4300,IND@HOU,HOU,IND,,,,,,RB/FLEX
,93784-68714:Ko Kieft,93784-68714,TE,Ko,Ko Kieft,Kieft,,0,1,4300,CHI@TB,TB,CHI,,,,,,TE/FLEX
,93784-103619:Tre Tucker,93784-103619,WR,Tre,Tre Tucker,Tucker,,,,4300,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-83138:Ross Dwelley,93784-83138,TE,Ross,Ross Dwelley,Dwelley,,4.5,4,4300,SF@LAR,SF,LAR,,,,,,TE/FLEX
,93784-56698:Dante Pettis,93784-56698,WR,Dante,Dante Pettis,Pettis,,3.713333384,15,4300,CHI@TB,CHI,TB,Q,Undisclosed,,,,WR/FLEX
,93784-56711:Drew Sample,93784-56711,TE,Drew,Drew Sample,Sample,,0.400000006,2,4300,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-89493:Chase Brown,93784-89493,RB,Chase,Chase Brown,Brown,,,,4300,BAL@CIN,CIN,BAL,,,,,,RB/FLEX
,93784-61042:Kendall Hinton,93784-61042,WR,Kendall,Kendall Hinton,Hinton,,4.036363775,11,4300,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-69295:Byron Pringle,93784-69295,WR,Byron,Byron Pringle,Pringle,,3.8125,8,4300,WAS@DEN,WAS,DEN,,,,,,WR/FLEX
,93784-61112:Josiah Deguara,93784-61112,TE,Josiah,Josiah Deguara,Deguara,,1.988888847,9,4300,GB@ATL,GB,ATL,,,,,,TE/FLEX
,93784-63186:James Proche II,93784-63186,WR,James,James Proche II,Proche II,,0.919999981,10,4300,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-87815:Jeremy Ruckert,93784-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,,0.649999976,2,4300,NYJ@DAL,NYJ,DAL,,,,,,TE/FLEX
,93784-139094:Jalin Hyatt,93784-139094,WR,Jalin,Jalin Hyatt,Hyatt,,0,1,4300,NYG@ARI,NYG,ARI,,,,,,WR/FLEX
,93784-110457:Dontayvion Wicks,93784-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,,0,1,4300,GB@ATL,GB,ATL,,,,,,WR/FLEX
,93784-104424:Craig Reynolds,93784-104424,RB,Craig,Craig Reynolds,Reynolds,,4.383333206,6,4300,SEA@DET,DET,SEA,,,,,,RB/FLEX
,93784-90123:Quintin Morris,93784-90123,TE,Quintin,Quintin Morris,Morris,,2.400000095,8,4200,LV@BUF,BUF,LV,,,,,,TE/FLEX
,93784-63550:Isaiah Zuber,93784-63550,WR,Isaiah,Isaiah Zuber,Zuber,,,,4200,LV@BUF,LV,BUF,Q,Undisclosed,,,,WR/FLEX
,93784-28827:Dare Ogunbowale,93784-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,,3.518181888,11,4200,IND@HOU,HOU,IND,,,,,,RB/FLEX
,93784-32957:Eric Tomlinson,93784-32957,TE,Eric,Eric Tomlinson,Tomlinson,,3.049999952,8,4200,IND@HOU,HOU,IND,,,,,,TE/FLEX
,93784-28907:Alex Erickson,93784-28907,WR,Alex,Alex Erickson,Erickson,,0,1,4200,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
,93784-86255:Josh Whyle,93784-86255,TE,Josh,Josh Whyle,Whyle,,,,4200,LAC@TEN,TEN,LAC,,,,,,TE/FLEX
,93784-12533:Green Bay Packers,93784-12533,D,Green Bay,Green Bay Packers,Packers,,15,1,4200,GB@ATL,GB,ATL,,,,,,DEF
,93784-131328:Zach Evans,93784-131328,RB,Zach,Zach Evans,Evans,,,,4200,SF@LAR,LAR,SF,,,,,,RB/FLEX
,93784-33047:Chris Moore,93784-33047,WR,Chris,Chris Moore,Moore,,0,1,4200,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
,93784-90408:Dax Milne,93784-90408,WR,Dax,Dax Milne,Milne,,0.846666654,15,4200,WAS@DEN,WAS,DEN,IR,Groin,,,,WR/FLEX
,93784-137516:Parker Washington,93784-137516,WR,Parker,Parker Washington,Washington,,,,4200,KC@JAC,JAC,KC,,,,,,WR/FLEX
,93784-102729:Snoop Conner,93784-102729,RB,Snoop,Snoop Conner,Conner,,2.039999962,5,4200,KC@JAC,JAC,KC,,,,,,RB/FLEX
,93784-149832:Shane Zylstra,93784-149832,TE,Shane,Shane Zylstra,Zylstra,,4.4375,8,4200,SEA@DET,DET,SEA,IR,Knee,,,,TE/FLEX
,93784-39286:O.J. Howard,93784-39286,TE,O.J.,O.J. Howard,Howard,,2.863636364,11,4200,LV@BUF,LV,BUF,,,,,,TE/FLEX
,93784-90522:Cameron Latu,93784-90522,TE,Cameron,Cameron Latu,Latu,,,,4200,SF@LAR,SF,LAR,IR,Knee - meniscus,,,,TE/FLEX
,93784-6672:Marcedes Lewis,93784-6672,TE,Marcedes,Marcedes Lewis,Lewis,,3.933333397,6,4200,CHI@TB,CHI,TB,,,,,,TE/FLEX
,93784-102928:Eric Gray,93784-102928,RB,Eric,Eric Gray,Gray,,0,1,4200,NYG@ARI,NYG,ARI,,,,,,RB/FLEX
,93784-70206:Jason Huntley,93784-70206,RB,Jason,Jason Huntley,Huntley,,,,4200,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-88685:Austin Trammell,93784-88685,WR,Austin,Austin Trammell,Trammell,,1.149999976,2,4200,SF@LAR,LAR,SF,,,,,,WR/FLEX
,93784-94831:Deneric Prince,93784-94831,RB,Deneric,Deneric Prince,Prince,,,,4200,KC@JAC,KC,JAC,,,,,,RB/FLEX
,93784-70282:Demetric Felton,93784-70282,WR,Demetric,Demetric Felton,Felton,,0.279999995,5,4200,BAL@CIN,CIN,BAL,,,,,,WR/FLEX
,93784-88752:Charlie Jones,93784-88752,WR,Charlie,Charlie Jones,Jones,,0,1,4200,BAL@CIN,CIN,BAL,,,,,,WR/FLEX
,93784-70426:Reggie Gilliam,93784-70426,RB,Reggie,Reggie Gilliam,Gilliam,,3.620000076,5,4200,LV@BUF,BUF,LV,,,,,,RB/FLEX
,93784-27441:Damien Williams,93784-27441,RB,Damien,Damien Williams,Williams,,0.200000003,1,4200,LV@BUF,LV,BUF,,,,,,RB/FLEX
,93784-41806:Laquon Treadwell,93784-41806,WR,Laquon,Laquon Treadwell,Treadwell,,2.399999936,3,4200,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
,93784-103252:Zonovan Knight,93784-103252,RB,Zonovan,Zonovan Knight,Knight,,7.5,7,4200,SEA@DET,DET,SEA,,,,,,RB/FLEX
,93784-86875:Jordan Mason,93784-86875,RB,Jordan,Jordan Mason,Mason,,3.666666667,9,4200,SF@LAR,SF,LAR,,,,,,RB/FLEX
,93784-136031:Rakim Jarrett,93784-136031,WR,Rakim,Rakim Jarrett,Jarrett,,0,1,4200,CHI@TB,TB,CHI,,,,,,WR/FLEX
,93784-134023:Keaton Mitchell,93784-134023,RB,Keaton,Keaton Mitchell,Mitchell,,,,4200,BAL@CIN,BAL,CIN,IR,Shoulder,,,,RB/FLEX
,93784-93075:Hunter Long,93784-93075,TE,Hunter,Hunter Long,Long,,0,1,4200,SF@LAR,LAR,SF,IR,Thigh,,,,TE/FLEX
,93784-64403:Irvin Charles,93784-64403,WR,Irvin,Irvin Charles,Charles,,,,4200,NYJ@DAL,NYJ,DAL,,,,,,WR/FLEX
,93784-41954:Victor Bolden,93784-41954,WR,Victor,Victor Bolden,Bolden,,,,4200,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-119788:Xavier Hutchinson,93784-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,,1.399999976,1,4200,IND@HOU,HOU,IND,,,,,,WR/FLEX
,93784-72705:John Bates,93784-72705,TE,John,John Bates,Bates,,2.64444436,9,4200,WAS@DEN,WAS,DEN,,,,,,TE/FLEX
,93784-70661:Velus Jones Jr.,93784-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,,2.772727273,11,4200,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-70663:Frank Darby,93784-70663,WR,Frank,Frank Darby,Darby,,2,1,4200,GB@ATL,ATL,GB,Q,Undisclosed,,,,WR/FLEX
,93784-62505:MyCole Pruitt,93784-62505,TE,MyCole,MyCole Pruitt,Pruitt,,4.7,10,4200,GB@ATL,ATL,GB,,,,,,TE/FLEX
,93784-89157:Caleb Huntley,93784-89157,RB,Caleb,Caleb Huntley,Huntley,,3.65833346,12,4200,GB@ATL,ATL,GB,Q,Achilles,,,,RB/FLEX
,93784-89209:Trestan Ebner,93784-89209,RB,Trestan,Trestan Ebner,Ebner,,0.519999981,10,4200,CHI@TB,CHI,TB,Q,Concussion,,,,RB/FLEX
,93784-68730:Sean McKeon,93784-68730,TE,Sean,Sean McKeon,McKeon,,1.049999952,2,4200,NYJ@DAL,DAL,NYJ,,,,,,TE/FLEX
,93784-58499:Parker Hesse,93784-58499,TE,Parker,Parker Hesse,Hesse,,1.488888847,9,4200,GB@ATL,ATL,GB,,,,,,TE/FLEX
,93784-103587:Brenton Strange,93784-103587,TE,Brenton,Brenton Strange,Strange,,,,4200,KC@JAC,JAC,KC,,,,,,TE/FLEX
,93784-105648:Tyler Goodson,93784-105648,RB,Tyler,Tyler Goodson,Goodson,,,,4200,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-89283:Tre' McKitty,93784-89283,TE,Tre',Tre' McKitty,McKitty,,1.480000019,10,4200,LAC@TEN,LAC,TEN,,,,,,TE/FLEX
,93784-93391:Payne Durham,93784-93391,TE,Payne,Payne Durham,Durham,,,,4200,CHI@TB,TB,CHI,,,,,,TE/FLEX
,93784-91361:Hassan Haskins,93784-91361,RB,Hassan,Hassan Haskins,Haskins,,1.708333333,12,4200,LAC@TEN,TEN,LAC,IR,Undisclosed,,,,RB/FLEX
,93784-70889:Benny Snell Jr.,93784-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,,2.950000127,6,4200,SEA@DET,DET,SEA,,,,,,RB/FLEX
,93784-64907:J.J. Arcega-Whiteside,93784-64907,WR,J.J.,J.J. Arcega-Whiteside,Arcega-Whiteside,,,,4200,GB@ATL,ATL,GB,,,,,,WR/FLEX
,93784-60838:Andre Baccellia,93784-60838,WR,Andre,Andre Baccellia,Baccellia,,1.6,5,4200,NYG@ARI,ARI,NYG,,,,,,WR/FLEX
,93784-34295:Breshad Perriman,93784-34295,WR,Breshad,Breshad Perriman,Perriman,,2.349999905,8,4200,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-60957:KaVontae Turpin,93784-60957,WR,KaVontae,KaVontae Turpin,Turpin,,9.5,1,4200,NYJ@DAL,DAL,NYJ,,,,,,WR/FLEX
,93784-18009:Chris Manhertz,93784-18009,TE,Chris,Chris Manhertz,Manhertz,,1.028571401,7,4200,WAS@DEN,DEN,WAS,,,,,,TE/FLEX
,93784-147051:Jaleel McLaughlin,93784-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,,-0.200000003,1,4200,WAS@DEN,DEN,WAS,,,,,,RB/FLEX
,93784-38523:Geoff Swaim,93784-38523,TE,Geoff,Geoff Swaim,Swaim,,1.618181749,11,4200,NYG@ARI,ARI,NYG,,,,,,TE/FLEX
,93784-65182:Mitchell Wilcox,93784-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,,2.845454476,11,4200,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-104176:Deonte Harty,93784-104176,WR,Deonte,Deonte Harty,Harty,,2.799999952,1,4200,LV@BUF,BUF,LV,,,,,,WR/FLEX
,93784-136970:Danny Gray,93784-136970,WR,Danny,Danny Gray,Gray,,0.480000019,5,4200,SF@LAR,SF,LAR,IR,Shoulder - ac joint,,,,WR/FLEX
,93784-22288:Cole Beasley,93784-22288,WR,Cole,Cole Beasley,Beasley,,3.114285605,7,4200,NYG@ARI,NYG,ARI,O,Leg,,,,WR/FLEX
,93784-104297:Jason Moore,93784-104297,WR,Jason,Jason Moore,Moore,,1,1,4200,SEA@DET,DET,SEA,,,,,,WR/FLEX
,93784-89970:Amari Rodgers,93784-89970,WR,Amari,Amari Rodgers,Rodgers,,2.073333359,15,4200,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-85881:Mohamed Ibrahim,93784-85881,RB,Mohamed,Mohamed Ibrahim,Ibrahim,,,,4200,SEA@DET,DET,SEA,Q,Undisclosed,,,,RB/FLEX
,93784-94116:Will Mallory,93784-94116,TE,Will,Will Mallory,Mallory,,,,4200,IND@HOU,IND,HOU,,,,,,TE/FLEX
,93784-104388:Tom Kennedy,93784-104388,WR,Tom,Tom Kennedy,Kennedy,,3.01666673,6,4200,SEA@DET,DET,SEA,Q,Arm,,,,WR/FLEX
,93784-110603:Titus Swen,93784-110603,RB,Titus,Titus Swen,Swen,,,,4100,IND@HOU,IND,HOU,,,,,,RB/FLEX
,93784-79982:Alex Armah,93784-79982,RB,Alex,Alex Armah,Armah,,,,4100,WAS@DEN,WAS,DEN,,,,,,RB/FLEX
,93784-79987:David Moore,93784-79987,WR,David,David Moore,Moore,,,,4100,CHI@TB,TB,CHI,,,,,,WR/FLEX
,93784-63603:Jared Pinkney,93784-63603,WR,Jared,Jared Pinkney,Pinkney,,,,4100,CHI@TB,CHI,TB,Q,Undisclosed,,,,WR/FLEX
,93784-69752:Jalen Virgil,93784-69752,WR,Jalen,Jalen Virgil,Virgil,,3.125,4,4100,WAS@DEN,DEN,WAS,IR,Knee - meniscus,,,,WR/FLEX
,93784-63625:Nyheim Hines,93784-63625,RB,Nyheim,Nyheim Hines,Hines,,3.805555556,18,4100,LV@BUF,BUF,LV,IR,Knee,,,,RB/FLEX
,93784-86203:Justin Shorter,93784-86203,WR,Justin,Justin Shorter,Shorter,,,,4100,LV@BUF,BUF,LV,IR,Hamstring,,,,WR/FLEX
,93784-65724:JaMycal Hasty,93784-65724,RB,JaMycal,JaMycal Hasty,Hasty,,4.320000203,15,4100,KC@JAC,JAC,KC,,,,,,RB/FLEX
,93784-149742:Nate McCrary,93784-149742,RB,Nate,Nate McCrary,McCrary,,,,4100,GB@ATL,GB,ATL,,,,,,RB/FLEX
x,93784-12551:Tampa Bay Buccaneers,93784-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,5,9,1,4100,CHI@TB,TB,CHI,,,,,,DEF
,93784-63839:Tyler Mabry,93784-63839,TE,Tyler,Tyler Mabry,Mabry,,7.199999809,1,4100,SEA@DET,SEA,DET,,,,,,TE/FLEX
,93784-88433:Travis Dye,93784-88433,RB,Travis,Travis Dye,Dye,,,,4100,NYJ@DAL,NYJ,DAL,,,,,,RB/FLEX
,93784-90480:Joel Wilson,93784-90480,TE,Joel,Joel Wilson,Wilson,,,,4100,LV@BUF,BUF,LV,,,,,,TE/FLEX
,93784-43416:Trent Taylor,93784-43416,WR,Trent,Trent Taylor,Taylor,,0,1,4100,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-80299:Patrick Ricard,93784-80299,RB,Patrick,Patrick Ricard,Ricard,,1.115384615,13,4100,BAL@CIN,BAL,CIN,,,,,,RB/FLEX
,93784-41430:Devin Ross,93784-41430,WR,Devin,Devin Ross,Ross,,,,4100,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-14820:Nick Bellore,93784-14820,RB,Nick,Nick Bellore,Bellore,,0.300000012,1,4100,SEA@DET,SEA,DET,,,,,,RB/FLEX
,93784-72182:Dee Eskridge,93784-72182,WR,Dee,Dee Eskridge,Eskridge,,1.144444466,9,4100,SEA@DET,SEA,DET,IR,Suspension,,,,WR/FLEX
,93784-39428:Kyle Juszczyk,93784-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,,3.066666667,15,4100,SF@LAR,SF,LAR,,,,,,RB/FLEX
,93784-150090:Cade Johnson,93784-150090,WR,Cade,Cade Johnson,Johnson,,2.833333333,3,4100,SEA@DET,SEA,DET,,,,,,WR/FLEX
,93784-55941:Patrick Laird,93784-55941,RB,Patrick,Patrick Laird,Laird,,,,4100,CHI@TB,TB,CHI,,,,,,RB/FLEX
,93784-64221:Zach Gentry,93784-64221,TE,Zach,Zach Gentry,Gentry,,1.621428626,14,4100,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-54007:Jacob Hollister,93784-54007,TE,Jacob,Jacob Hollister,Hollister,,,,4100,LV@BUF,LV,BUF,Q,Undisclosed,,,,TE/FLEX
,93784-93023:Jermar Jefferson,93784-93023,RB,Jermar,Jermar Jefferson,Jefferson,,,,4100,SEA@DET,DET,SEA,Q,Undisclosed,,,,RB/FLEX
,93784-64350:Jeff Smith,93784-64350,WR,Jeff,Jeff Smith,Smith,,2.485714231,7,4100,NYG@ARI,NYG,ARI,,,,,,WR/FLEX
,93784-56289:Jason Cabinda,93784-56289,RB,Jason,Jason Cabinda,Cabinda,,0.349999994,4,4100,SEA@DET,DET,SEA,,,,,,RB/FLEX
,93784-154661:Michael Bandy,93784-154661,WR,Michael,Michael Bandy,Bandy,,1.544444402,9,4100,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-70705:Trevon Wesco,93784-70705,TE,Trevon,Trevon Wesco,Wesco,,1.399999976,4,4100,LAC@TEN,TEN,LAC,,,,,,TE/FLEX
,93784-72772:Avery Williams,93784-72772,RB,Avery,Avery Williams,Williams,,1.617647059,17,4100,GB@ATL,ATL,GB,IR,Knee - acl,,,,RB/FLEX
,93784-87112:Josh Ali,93784-87112,WR,Josh,Josh Ali,Ali,,0,1,4100,GB@ATL,ATL,GB,,,,,,WR/FLEX
,93784-46177:David Wells,93784-46177,TE,David,David Wells,Wells,,,,4100,CHI@TB,TB,CHI,,,,,,TE/FLEX
,93784-68712:Tyler Johnson,93784-68712,WR,Tyler,Tyler Johnson,Johnson,,,,4100,SF@LAR,LAR,SF,,,,,,WR/FLEX
,93784-83117:Tanner Hudson,93784-83117,TE,Tanner,Tanner Hudson,Hudson,,3.03333346,6,4100,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-52409:Jakob Johnson,93784-52409,RB,Jakob,Jakob Johnson,Johnson,,0.5,7,4100,LV@BUF,LV,BUF,,,,,,RB/FLEX
,93784-95455:D.J. Montgomery,93784-95455,WR,D.J.,D.J. Montgomery,Montgomery,,,,4100,IND@HOU,IND,HOU,,,,,,WR/FLEX
,93784-130275:Kristian Wilkerson,93784-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,,,,4100,LV@BUF,LV,BUF,,,,,,WR/FLEX
,93784-130274:Isaiah Coulter,93784-130274,WR,Isaiah,Isaiah Coulter,Coulter,,,,4100,LV@BUF,BUF,LV,,,,,,WR/FLEX
,93784-60705:Tyron Billy-Johnson,93784-60705,WR,Tyron,Tyron Billy-Johnson,Billy-Johnson,,0.649999976,2,4100,NYJ@DAL,DAL,NYJ,,,,,,WR/FLEX
,93784-91467:Jake Tonges,93784-91467,TE,Jake,Jake Tonges,Tonges,,0,1,4100,CHI@TB,CHI,TB,,,,,,TE/FLEX
,93784-93531:Antoine Green,93784-93531,WR,Antoine,Antoine Green,Green,,,,4100,SEA@DET,DET,SEA,,,,,,WR/FLEX
,93784-64864:Noah Togiai,93784-64864,TE,Noah,Noah Togiai,Togiai,,0,1,4100,NYG@ARI,ARI,NYG,,,,,,TE/FLEX
,93784-71031:Lil'Jordan Humphrey,93784-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,,8.100000381,1,4100,WAS@DEN,DEN,WAS,,,,,,WR/FLEX
,93784-73089:Devin Asiasi,93784-73089,TE,Devin,Devin Asiasi,Asiasi,,0.375,4,4100,BAL@CIN,CIN,BAL,,,,,,TE/FLEX
,93784-73161:Chase Allen,93784-73161,TE,Chase,Chase Allen,Allen,,,,4100,CHI@TB,CHI,TB,Q,Undisclosed,,,,TE/FLEX
,93784-69068:Jonathan Ward,93784-69068,RB,Jonathan,Jonathan Ward,Ward,,2.099999905,2,4100,LAC@TEN,TEN,LAC,Q,Knee,,,,RB/FLEX
,93784-103896:Nsimba Webster,93784-103896,WR,Nsimba,Nsimba Webster,Webster,,2.400000095,1,4100,CHI@TB,CHI,TB,,,,,,WR/FLEX
,93784-73176:Luke Farrell,93784-73176,TE,Luke,Luke Farrell,Farrell,,1.5,4,4100,KC@JAC,JAC,KC,,,,,,TE/FLEX
